incident_id,incident_entity,peer_name,peer_country,latitude,longitude,confidence,verification_status,exposure_reason,source_type,source_url,source_citation
ATK-BANK-032,VTB Bank,UniCredit,Italy,44.5060734,11.3576511,REPORTED,confirmed,"UniCredit had EUR462.7M of Russian assets ordered seized by a Russian court in 2024, exposed to the identical template of retaliatory court orders against sanctions-compliant Western banks that VTB pioneered against JPMorgan.",news_report,https://www.aljazeera.com/news/2024/5/18/russia-seizes-european-banksassets-as-a-part-of-a-lawsuit,Al Jazeera: Russian court seizes European banks' assets amid Western sanctions (May 2024)
ATK-BANK-032,VTB Bank,Commerzbank,Germany,51.3398506,12.3729105,REPORTED,confirmed,"Commerzbank had EUR93.7M of Russian assets and its Moscow building seized in the same 2024 wave of Russian court actions, sharing the retaliatory-seizure risk for banks caught between OFAC/EU sanctions and Russian courts.",news_report,https://www.aljazeera.com/news/2024/5/18/russia-seizes-european-banksassets-as-a-part-of-a-lawsuit,Al Jazeera: Russian court seizes European banks' assets amid Western sanctions (May 2024)
ATK-BANK-032,VTB Bank,Citigroup,United States,34.0516191,-118.2553727,REPORTED,confirmed,"A Moscow-region court froze roughly $372M of Citigroup funds, and Citi cannot exit Russia freely, placing it under the same retaliatory-court-seizure pressure JPMorgan faced from VTB.",news_report,https://www.forbes.com/sites/tylerroush/2024/11/14/us-probing-citigroups-alleged-ties-to-sanctioned-russian-billionaire/,Forbes: Citigroup's alleged ties to Russian oligarch under investigation; frozen Russian funds (Nov 2024)
ATK-BANK-033,UniCredit S.p.A.,Deutsche Bank,Germany,51.4536352,7.0093836,CONFIRMED,confirmed,"Deutsche Bank was co-named in the same May 2024 St Petersburg RusChemAlliance/Gazprom case, with EUR238.6M frozen over declined on-demand guarantees for the Ust-Luga plant — the identical sanctions-compliance seizure trigger.",news_report,https://www.business-humanrights.org/en/latest-news/russian-court-seizes-over-700mn-assets-from-unicredit-deutsche-bank-commerzbank-as-part-of-lawsuit-over-gas-project-halted-by-sanctions-incl-cos-comments/,"Business & Human Rights Centre: Russian court seizes over EUR700M from UniCredit, Deutsche Bank, Commerzbank (May 2024)"
ATK-BANK-033,UniCredit S.p.A.,Commerzbank,Germany,51.3398506,12.3729105,CONFIRMED,confirmed,"Commerzbank had EUR93.7M frozen in the same RusChemAlliance guarantee claim for declining to honour on-demand guarantees under EU sanctions, sharing the exact hostage-capital seizure risk.",news_report,https://www.business-humanrights.org/en/latest-news/russian-court-seizes-over-700mn-assets-from-unicredit-deutsche-bank-commerzbank-as-part-of-lawsuit-over-gas-project-halted-by-sanctions-incl-cos-comments/,"Business & Human Rights Centre: Russian court seizes over EUR700M from UniCredit, Deutsche Bank, Commerzbank (May 2024)"
ATK-BANK-033,UniCredit S.p.A.,JPMorgan Chase,United States,39.9891543,-105.0205319,REPORTED,reconfirmed_via_search,"JPMorgan had ~$440M of Russian assets ordered seized by a Russian court in the parallel VTB case, exposed to the same weaponised-court seizure of assets held by sanctions-compliant Western banks.",news_report,https://www.cnbc.com/2024/04/24/jpmorgan-chase-is-caught-in-us-russia-sanctions-war-after-overseas-court-orders-440-million-seized-from-bank.html,"Confirmed: a Russian (St Petersburg) court ordered seizure of ~$440M of JPMorgan assets in April 2024 in a VTB-driven suit over blocked funds, the same weaponized-court dynamic as the VTB/UniCredit case."
ATK-BANK-033,UniCredit S.p.A.,Raiffeisen Bank International,Austria,48.2054327,16.3831713,MEDIUM,reconfirmed_via_search,"RBI operates the largest foreign-owned bank in Russia and faces the same exposure to Russian court claims and blocked capital, making it a prime target for the RusChemAlliance-style seizure playbook.",news_report,https://www.bloomberg.com/news/articles/2024-10-17/unicredit-raiffeisen-see-fading-options-to-get-out-of-russia,"Confirmed: RBI is described as the largest Western/foreign bank still operating in Russia, facing the same fading-exit-options and Russian court/regulatory blockage as UniCredit."
ATK-BANK-034,Gazprombank JSC,Raiffeisen Bank International,Austria,48.2054327,16.3831713,REPORTED,confirmed,"RBI remains one of the few Western banks processing large Russian transactions and was explicitly warned it could be cut off from the US financial system, directly exposed to the Gazprombank SDN correspondent-banking shock.",news_report,https://www.osw.waw.pl/en/publikacje/analyses/2024-11-27/us-imposes-sanctions-gazprombank,OSW Centre for Eastern Studies: The US imposes sanctions on Gazprombank (Nov 2024)
ATK-BANK-034,Gazprombank JSC,UniCredit,Italy,44.5060734,11.3576511,REPORTED,confirmed,"UniCredit is named among the Western banks still handling Russian transactions and at risk of US secondary sanctions following the Gazprombank designation, sharing the sanctions-compliance and correspondent-banking wind-down exposure.",news_report,https://www.osw.waw.pl/en/publikacje/analyses/2024-11-27/us-imposes-sanctions-gazprombank,OSW Centre for Eastern Studies: The US imposes sanctions on Gazprombank (Nov 2024)
ATK-BANK-034,Gazprombank JSC,OTP Bank,Hungary,47.5027806,19.0519158,REPORTED,confirmed,"OTP is cited among the foreign banks still operating in Russia that could be cut off from the US system after the Gazprombank SDN action, carrying the same settlement-conduit and secondary-sanctions risk.",news_report,https://www.osw.waw.pl/en/publikacje/analyses/2024-11-27/us-imposes-sanctions-gazprombank,OSW Centre for Eastern Studies: The US imposes sanctions on Gazprombank (Nov 2024)
ATK-BANK-034,Gazprombank JSC,Deutsche Bank,Germany,51.4536352,7.0093836,DIRECTIONAL,model_inference,"As a Western universal bank with correspondent links into Russian gas-payment flows historically routed via Gazprombank, Deutsche Bank faces the same compliance and forced wind-down exposure against the 20 December 2024 deadline.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-BANK-035,AO Raiffeisenbank (Russia),UniCredit,Italy,44.5060734,11.3576511,REPORTED,reconfirmed_via_search,"UniCredit is the other major EU bank under ECB pressure to shrink its Russian operations, facing the same supervisory-directive-versus-Russian-capital-controls trap that constrains RBI's exit.",news_report,https://www.bloomberg.com/news/articles/2024-10-17/unicredit-raiffeisen-see-fading-options-to-get-out-of-russia,"Confirmed: UniCredit, alongside RBI, faces fading Russia-exit options under Russian government sale-blocking rules and ECB/Italian government pressure to reduce Russian exposure."
ATK-BANK-035,AO Raiffeisenbank (Russia),OTP Bank,Hungary,47.5027806,19.0519158,REPORTED,reconfirmed_via_search,"OTP's reliance on Russian profits is growing even as it, like RBI, is unable to exit due to the changed Russian regulatory environment, sharing the profit-center-turned-liability dynamic.",news_report,https://www.spglobal.com/market-intelligence/en/news-insights/articles/2025/7/otps-reliance-on-russia-profits-grows-as-rbi-unicredit-navigate-exit-hurdles-91540506,Confirmed by S&P Global: OTP's share of group profit from Russia is growing (8.2% in 2021 to a projected 19.9% in 2025) even as RBI and UniCredit struggle with exit hurdles; OTP is not under ECB oversight.
ATK-BANK-035,AO Raiffeisenbank (Russia),Citigroup,United States,34.0516191,-118.2553727,REPORTED,confirmed,"Citi has said it cannot complete the sale of its Russian assets due to sanctions on the software used, mirroring RBI's supervisor-demands-exit-but-Russia-blocks-sale bind.",news_report,https://www.business-humanrights.org/en/latest-news/russia-citigroup-cannot-sell-assets-because-of-imposed-sanctions-on-software-used/,Business & Human Rights Centre: Citigroup cannot sell Russian assets due to sanctions on software (2024)
ATK-BANK-035,AO Raiffeisenbank (Russia),Deutsche Bank,Germany,51.4536352,7.0093836,DIRECTIONAL,model_inference,"Deutsche Bank retains a Russian subsidiary and faces ECB scrutiny over residual exposure, sharing the prudential-pressure-plus-blocked-exit liability that traps RBI.",model_inference,,sector peer inferred from competitor knowledge; not source-verified
ATK-BANK-036,TD Bank Group (Canadian parent),Wells Fargo,United States,47.8162292,-110.6692266,REPORTED,confirmed,"Wells Fargo operated for years under a ~$1.95T Federal Reserve asset cap after its fake-accounts scandal, the direct precedent for how a regulatory asset cap structurally halts a bank's growth strategy — exactly TD's predicament.",news_report,https://www.americanbanker.com/news/td-bank-settlement-shows-that-asset-caps-are-here-to-stay,American Banker: TD Bank settlement shows that asset caps are here to stay (2024)
ATK-BANK-036,TD Bank Group (Canadian parent),Toronto-Dominion Bank (US subsidiaries),United States,39.7837304,-100.445882,CONFIRMED,reconfirmed_via_search,"TD's own US banking subsidiaries bear the ~$434B OCC consolidated asset cap directly, the on-the-ground entities forced to shrink assets and abandon branch expansion.",news_report,https://www.bankingdive.com/news/td-asset-cap-3b-penalty-aml-woes-doj-occ-fed-fincen/729506/,Confirmed: TD's US subsidiaries TD Bank N.A. and TD Bank USA are directly capped at $434B in assets by the OCC as part of the $3.09B AML settlement/guilty plea.
ATK-BANK-036,TD Bank Group (Canadian parent),First Horizon,United States,29.7804662,-95.5438654,MEDIUM,confirmed,"First Horizon was the ~$13.4B acquisition target whose collapse (partly amid TD's AML issues) marked the strategic dead-end of TD's growth-by-acquisition model, sharing exposure to the same failed deal.",news_report,https://www.amlintelligence.com/2024/10/guilty-td-bank-admits-us-criminal-charges-faces-asset-cap-fined-3-billion/,"AML Intelligence: TD Bank admits US criminal charges, faces asset cap (Oct 2024)"
ATK-BANK-036,TD Bank Group (Canadian parent),Charles Schwab,United States,40.7409651,-73.9876404,MEDIUM,resourced_correctly,"Schwab was the entity in which TD held a ~10.1% stake, sold for ~$13-14bn to rebuild CET1 under the asset-cap constraint — directly financially linked to the incident's fallout.",news_report,https://stories.td.com/ca/en/news/2025-02-11-td-bank-group-announces-pricing-of-offering-of-schwab-stock,"TD's own press release confirms the sale of its 10.1% Schwab stake (~US$14bn incl. Schwab buyback) generating CET1 capital, directly supporting the financial-linkage claim."
ATK-BANK-037,Visa,Mastercard,United States,40.7395704,-73.9913186,REPORTED,confirmed,Mastercard is the other half of the card-network duopoly directly challenged by Capital One's vertically integrated ownership of the Discover/PULSE rails after the $51.8bn merger.,news_report,https://markets.financialcontent.com/stocks/article/marketminute-2026-4-3-the-353-billion-capital-one-discover-merger-a-new-era-of-vertical-integration-in-us-payments,"FinancialContent: The Capital One-Discover Merger, vertical integration in US payments"
ATK-BANK-037,Visa,American Express,United States,33.659514,-111.9628825,MEDIUM,confirmed,"Amex is the closest existing closed-loop issuer-plus-network model that Capital One-Discover now replicates at scale, sharing the market-structure disruption in credit-card networks.",news_report,https://markets.financialcontent.com/stocks/article/marketminute-2026-4-3-the-353-billion-capital-one-discover-merger-a-new-era-of-vertical-integration-in-us-payments,"FinancialContent: Visa, Mastercard, American Express accounted for 96% of US credit purchase volume"
ATK-BANK-037,Visa,Discover Financial Services,United States,42.1566773,-87.887917,CONFIRMED,reconfirmed_via_search,"Discover is the acquired network at the centre of the deal, inheriting the coordinated $100M Fed consent order over 2007-2023 interchange overcharging that Capital One must now remediate.",news_report,https://www.federalreserve.gov/newsevents/pressreleases/orders20250418a.htm,"Confirmed: Fed issued a consent order with $100M fine against Discover for misclassifying/overcharging interchange fees 2007-2023 (plus FDIC restitution order), tied to the Capital One acquisition approval."
